ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7930299	8.87e-01	7.27e-01	-0.3537575	-6.386805	-0.1903904	SFR1	SWI5 dependent homologous recombination repair protein 1
8142692	8.87e-01	7.27e-01	-0.3536599	-6.38684	-0.0627265	C7orf77	chromosome 7 open reading frame 77
8063345	8.87e-01	7.27e-01	-0.3535801	-6.386868	-0.1572898	SNORD12C	small nucleolar RNA, C/D box 12C
8001680	8.87e-01	7.27e-01	0.3535652	-6.386874	0.1082656		
8119993	8.87e-01	7.27e-01	0.3535341	-6.386885	0.0867063	HSP90AB1	heat shock protein 90 alpha family class B member 1
7976724	8.87e-01	7.27e-01	-0.3534995	-6.386897	-0.1410047		
8117800	8.87e-01	7.27e-01	0.3534616	-6.386911	0.2719602	HLA-H///HLA-C///HLA-B///HLA-A///HLA-A	major histocompatibility complex, class I, H (pseudogene)///major histocompatibility complex, class I, C///major histocompatibility complex, class I, B///major histocompatibility complex, class I, A///major histocompatibility complex, class I, A
7893799	8.87e-01	7.27e-01	0.3534515	-6.386915	0.1377411		
7899790	8.87e-01	7.27e-01	-0.3533535	-6.38695	-0.0704052	TSSK3	testis specific serine kinase 3
7929840	8.87e-01	7.27e-01	-0.3532495	-6.386987	-0.0725862	PAX2	paired box 2
7979811	8.87e-01	7.27e-01	0.353205	-6.387003	0.1158688		
8171516	8.87e-01	7.27e-01	0.353147	-6.387024	0.0931621	RBBP7	RB binding protein 7, chromatin remodeling factor
8180374	8.87e-01	7.27e-01	0.3530708	-6.387051	0.1315521	APOBEC3F	apolipoprotein B mRNA editing enzyme catalytic subunit 3F
8172195	8.87e-01	7.27e-01	0.3529818	-6.387083	0.107189		
7906085	8.87e-01	7.28e-01	-0.3529151	-6.387107	-0.1895898	LMNA	lamin A/C
7967304	8.87e-01	7.28e-01	-0.3528508	-6.38713	-0.0932558	RSRC2	arginine and serine rich coiled-coil 2
7978676	8.87e-01	7.28e-01	-0.3527568	-6.387163	-0.0625311	NKX2-1	NK2 homeobox 1
8136869	8.87e-01	7.28e-01	-0.3527422	-6.387169	-0.1198468	CASP2	caspase 2
7927641	8.87e-01	7.28e-01	0.3526965	-6.387185	0.0960905		
7974542	8.87e-01	7.28e-01	0.3526653	-6.387196	0.1059461	TMEM260	transmembrane protein 260
8062174	8.87e-01	7.28e-01	0.3525965	-6.387221	0.0772393	ERGIC3	ERGIC and golgi 3
8098611	8.87e-01	7.28e-01	0.3525871	-6.387224	0.2663171	TLR3	toll like receptor 3
8176263	8.87e-01	7.28e-01	-0.3525103	-6.387251	-0.1688765	TAF9B	TATA-box binding protein associated factor 9b
8039605	8.87e-01	7.28e-01	-0.3524418	-6.387276	-0.078921	ZNF835	zinc finger protein 835
8103341	8.87e-01	7.28e-01	0.3524301	-6.38728	0.1130232	MAP9	microtubule associated protein 9
8046500	8.87e-01	7.28e-01	-0.3523698	-6.387302	-0.1102331		
7894443	8.87e-01	7.28e-01	-0.3523435	-6.387311	-0.1112478		
8041937	8.87e-01	7.28e-01	-0.3521451	-6.387382	-0.0620761	FLJ46838	FLJ46838 protein
8080158	8.87e-01	7.28e-01	-0.3521386	-6.387384	-0.0925176	GPR62	G protein-coupled receptor 62
8103240	8.87e-01	7.28e-01	-0.3520812	-6.387405	-0.1492633	ANXA2P1	annexin A2 pseudogene 1
8048350	8.87e-01	7.28e-01	0.3519913	-6.387437	0.057086	PLCD4	phospholipase C delta 4
7950810	8.87e-01	7.28e-01	-0.3519844	-6.387439	-0.129178	SYTL2	synaptotagmin like 2
8062293	8.87e-01	7.28e-01	-0.3519675	-6.387445	-0.0830412	DLGAP4	DLG associated protein 4
8036284	8.87e-01	7.28e-01	0.3518806	-6.387476	0.0855448	COX7A1	cytochrome c oxidase subunit 7A1
7973679	8.87e-01	7.28e-01	0.3518351	-6.387493	0.1339438	NOP9	NOP9 nucleolar protein
8154892	8.87e-01	7.28e-01	-0.351776	-6.387514	-0.0566454	DNAI1	dynein axonemal intermediate chain 1
7895537	8.87e-01	7.28e-01	-0.3517577	-6.38752	-0.1902858		
8105321	8.87e-01	7.28e-01	0.3517353	-6.387528	0.1243138		
8055263	8.87e-01	7.28e-01	0.3516601	-6.387555	0.046803		
7896096	8.87e-01	7.28e-01	0.3516282	-6.387566	0.1316593		
8042972	8.87e-01	7.29e-01	0.3515848	-6.387582	0.1703019		
7981181	8.87e-01	7.29e-01	-0.3515844	-6.387582	-0.2480949	SCARNA13///SNHG10	small Cajal body-specific RNA 13///small nucleolar RNA host gene 10
8166314	8.87e-01	7.29e-01	0.351581	-6.387583	0.0665316	PPEF1	protein phosphatase with EF-hand domain 1
8075635	8.87e-01	7.29e-01	0.3512876	-6.387688	0.1098559	TIMP3	TIMP metallopeptidase inhibitor 3
7895593	8.87e-01	7.29e-01	-0.3512113	-6.387715	-0.0774049		
7958253	8.87e-01	7.29e-01	-0.3510664	-6.387767	-0.3428271	C12orf75	chromosome 12 open reading frame 75
8166745	8.88e-01	7.29e-01	0.350976	-6.387799	0.0749922	HYPM	huntingtin interacting protein M
8094169	8.88e-01	7.29e-01	-0.3509059	-6.387824	-0.2213267	CPEB2	cytoplasmic polyadenylation element binding protein 2
8028607	8.88e-01	7.29e-01	0.350895	-6.387828	0.122157	IFNL2	interferon lambda 2
7928748	8.88e-01	7.29e-01	0.3507368	-6.387884	0.0374709		
8028200	8.88e-01	7.29e-01	-0.3505502	-6.38795	-0.1186597	ZNF567	zinc finger protein 567
8021468	8.88e-01	7.29e-01	0.3503594	-6.388018	0.1164876		
8030067	8.88e-01	7.29e-01	-0.350331	-6.388028	-0.1206164	SULT2B1	sulfotransferase family 2B member 1
8180086	8.88e-01	7.30e-01	0.3501803	-6.388082	0.2529504	HLA-DMA	major histocompatibility complex, class II, DM alpha
7895485	8.88e-01	7.30e-01	-0.350128	-6.3881	-0.116879		
8003344	8.88e-01	7.30e-01	-0.3501231	-6.388102	-0.0941305	SNAI3	snail family transcriptional repressor 3
8180317	8.88e-01	7.30e-01	0.3500599	-6.388125	0.1936876	TGIF1	TGFB induced factor homeobox 1
7925589	8.88e-01	7.30e-01	-0.34997	-6.388156	-0.1700364	SMYD3	SET and MYND domain containing 3
8101852	8.88e-01	7.30e-01	-0.3499316	-6.38817	-0.0696043	ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide
7945146	8.88e-01	7.30e-01	-0.3499061	-6.388179	-0.1023195	KCNJ5	potassium voltage-gated channel subfamily J member 5
8061122	8.88e-01	7.30e-01	-0.3497782	-6.388225	-0.0815474	BANF2	barrier to autointegration factor 2
8116952	8.88e-01	7.30e-01	-0.3496197	-6.388281	-0.2166779		
8161288	8.88e-01	7.30e-01	-0.3495808	-6.388295	-0.1089561	CNTNAP3B///CNTNAP3P2///CNTNAP3	contactin associated protein-like 3B///contactin associated protein-like 3 pseudogene 2///contactin associated protein-like 3
8005943	8.88e-01	7.30e-01	0.3494578	-6.388338	0.1214953	RPL23A	ribosomal protein L23a
7896051	8.88e-01	7.30e-01	0.3494095	-6.388355	0.1348855		
8092185	8.88e-01	7.30e-01	-0.3493697	-6.388369	-0.1134246		
8169808	8.88e-01	7.30e-01	0.3493544	-6.388375	0.0746726	PRR32	proline rich 32
7963235	8.88e-01	7.30e-01	0.3492708	-6.388404	0.1045295	CSRNP2	cysteine and serine rich nuclear protein 2
8048705	8.88e-01	7.30e-01	-0.3492095	-6.388426	-0.0719898		
8061138	8.88e-01	7.30e-01	0.3492077	-6.388427	0.1030854	PET117///KAT14	PET117 homolog///lysine acetyltransferase 14
8170244	8.88e-01	7.30e-01	-0.3490234	-6.388492	-0.0638701	SPANXB1	SPANX family member B1
7896636	8.89e-01	7.31e-01	0.3488409	-6.388557	0.1739576		
8149104	8.89e-01	7.31e-01	0.3487643	-6.388584	0.0863296	DEFA6	defensin alpha 6
8034199	8.89e-01	7.31e-01	-0.3487505	-6.388589	-0.1921206	HSPC102	uncharacterized HSPC102
8039144	8.89e-01	7.31e-01	0.3487271	-6.388597	0.0910375	TMC4	transmembrane channel like 4
8102606	8.89e-01	7.31e-01	0.3486669	-6.388618	0.0832123		
7932725	8.89e-01	7.31e-01	0.3485986	-6.388642	0.0410765		
7892680	8.89e-01	7.31e-01	0.3485474	-6.38866	0.1669097		
8131253	8.89e-01	7.31e-01	-0.3485213	-6.38867	-0.0866112	FOXK1	forkhead box K1
7910600	8.89e-01	7.31e-01	-0.3484901	-6.388681	-0.1412545	KIAA1804	mixed lineage kinase 4
7961259	8.89e-01	7.31e-01	-0.3480469	-6.388837	-0.1095992	PRH1-PRR4///PRH1	PRH1-PRR4 readthrough///proline rich protein HaeIII subfamily 1
7929901	8.89e-01	7.31e-01	0.3480088	-6.388851	0.1311378	C10orf2	chromosome 10 open reading frame 2
8031799	8.89e-01	7.31e-01	0.3480069	-6.388851	0.0950203	ZSCAN4	zinc finger and SCAN domain containing 4
7900658	8.89e-01	7.31e-01	0.3478498	-6.388907	0.1687367	TIE1	tyrosine kinase with immunoglobulin like and EGF like domains 1
8051197	8.89e-01	7.31e-01	0.3478248	-6.388916	0.1184334	CCDC121	coiled-coil domain containing 121
7893927	8.89e-01	7.31e-01	-0.3477808	-6.388931	-0.2001022		
8168420	8.89e-01	7.31e-01	-0.3477665	-6.388936	-0.087493	ZCCHC13	zinc finger CCHC-type containing 13
8136179	8.89e-01	7.31e-01	-0.3477413	-6.388945	-0.129351	KLHDC10///KLHDC10	kelch domain containing 10///kelch domain containing 10
7894517	8.89e-01	7.31e-01	0.3476985	-6.38896	0.1059262		
8127079	8.89e-01	7.31e-01	-0.3476161	-6.388989	-0.06684	GSTA5	glutathione S-transferase alpha 5
7893165	8.89e-01	7.32e-01	-0.3474599	-6.389044	-0.1611742		
8025500	8.89e-01	7.32e-01	0.3474424	-6.38905	0.1182417	UBL5	ubiquitin like 5
7975613	8.89e-01	7.32e-01	-0.3474163	-6.38906	-0.0783056	ACOT6	acyl-CoA thioesterase 6
8136391	8.89e-01	7.32e-01	-0.3474122	-6.389061	-0.0639586	STRA8	stimulated by retinoic acid 8
8053427	8.89e-01	7.32e-01	0.3473926	-6.389068	0.1465414		
8027856	8.89e-01	7.32e-01	0.3472349	-6.389124	0.0850785	FFAR3	free fatty acid receptor 3
8045151	8.89e-01	7.32e-01	0.3471804	-6.389143	0.0376964		
8139031	8.89e-01	7.32e-01	0.3471031	-6.38917	0.0627551		
8072113	8.89e-01	7.32e-01	-0.3470149	-6.389201	-0.1249888	SRRD	SRR1 domain containing
7894440	8.89e-01	7.32e-01	-0.3469654	-6.389218	-0.2786714		
8064029	8.89e-01	7.32e-01	-0.3469265	-6.389232	-0.090353	MIR124-3	microRNA 124-3
8055297	8.89e-01	7.32e-01	0.3468523	-6.389258	0.1516148	ANKRD30BL	ankyrin repeat domain 30B-like
7958942	8.89e-01	7.32e-01	0.3468394	-6.389263	0.0725948	CFAP73	cilia and flagella associated protein 73
8107133	8.89e-01	7.32e-01	-0.3468317	-6.389266	-0.1707703	PAM	peptidylglycine alpha-amidating monooxygenase
8027886	8.89e-01	7.32e-01	-0.3468158	-6.389271	-0.0833133	HAUS5	HAUS augmin like complex subunit 5
8080964	8.89e-01	7.32e-01	-0.3467138	-6.389307	-0.1652385	GXYLT2	glucoside xylosyltransferase 2
8125859	8.89e-01	7.32e-01	0.3466892	-6.389316	0.1101957	TAF11	TATA-box binding protein associated factor 11
8065321	8.89e-01	7.32e-01	0.3466628	-6.389325	0.051182		
8180003	8.89e-01	7.32e-01	0.3466626	-6.389325	0.3596878	LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1	HLA class II histocompatibility antigen, DRB1-7 beta chain///major histocompatibility complex, class II, DR beta 6 (pseudogene)///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///HLA class II histocompatibility antigen, DRB1-7 beta chain///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///major histocompatibility complex, class II, DQ beta 1
8165947	8.89e-01	7.32e-01	0.3466201	-6.38934	0.1299774	WWC3	WWC family member 3
7893994	8.89e-01	7.32e-01	0.3465288	-6.389372	0.1439893		
8151991	8.89e-01	7.32e-01	-0.3465015	-6.389382	-0.1312823		
7895976	8.89e-01	7.32e-01	-0.3464502	-6.3894	-0.1642833		
8124397	8.89e-01	7.32e-01	0.3464197	-6.38941	0.1762805	HIST1H1C	histone cluster 1, H1c
7929858	8.89e-01	7.32e-01	-0.3463611	-6.389431	-0.0947607	SLF2	SMC5-SMC6 complex localization factor 2
8102871	8.89e-01	7.32e-01	-0.3462372	-6.389474	-0.1219941	SCOC-AS1	SCOC antisense RNA 1
8134470	8.89e-01	7.32e-01	-0.3461996	-6.389488	-0.0835853	TRRAP	transformation/transcription domain associated protein
8129649	8.89e-01	7.33e-01	0.3461628	-6.389501	0.2393517	SLC18B1	solute carrier family 18 member B1
8141737	8.89e-01	7.33e-01	-0.3460394	-6.389544	-0.0628216	MYL10	myosin light chain 10
7922472	8.89e-01	7.33e-01	-0.3460329	-6.389546	-0.0691106		
8075308	8.89e-01	7.33e-01	0.3460167	-6.389552	0.0486588		
8129666	8.89e-01	7.33e-01	-0.3459962	-6.389559	-0.0773789	SLC2A12	solute carrier family 2 member 12
8010614	8.89e-01	7.33e-01	-0.345958	-6.389573	-0.091818	FSCN2	fascin actin-bundling protein 2, retinal
8147305	8.89e-01	7.33e-01	0.3459062	-6.389591	0.0935001		
8124650	8.89e-01	7.33e-01	-0.3458962	-6.389594	-0.203224	UBD	ubiquitin D
7986541	8.89e-01	7.33e-01	0.3458951	-6.389595	0.0890911	LOC100288778///WASH1///WASH7P///WASH2P///WASH3P	WAS protein family homolog 1 pseudogene///WAS protein family homolog 1///WAS protein family homolog 7 pseudogene///WAS protein family homolog 2 pseudogene///WAS protein family homolog 3 pseudogene
8043129	8.89e-01	7.33e-01	-0.3458186	-6.389621	-0.0478429		
7894322	8.89e-01	7.33e-01	0.3456966	-6.389664	0.2516743		
7894160	8.89e-01	7.33e-01	-0.3456791	-6.38967	-0.180962		
7895865	8.89e-01	7.33e-01	-0.3456519	-6.38968	-0.1247147		
8127201	8.89e-01	7.33e-01	-0.3456408	-6.389684	-0.0681171	COL21A1	collagen type XXI alpha 1 chain
8078818	8.89e-01	7.33e-01	0.3456293	-6.389688	0.0995744	EXOG	endo/exonuclease (5'-3'), endonuclease G-like
8038735	8.89e-01	7.33e-01	-0.3456285	-6.389688	-0.0835552	KLK11	kallikrein related peptidase 11
8034544	8.89e-01	7.33e-01	0.3455545	-6.389714	0.0991609	PRDX2	peroxiredoxin 2
8179782	8.89e-01	7.33e-01	-0.3454809	-6.38974	-0.0805087	BAG6	BCL2 associated athanogene 6
8008321	8.89e-01	7.33e-01	0.3454439	-6.389753	0.1506068	ACSF2	acyl-CoA synthetase family member 2
7893072	8.89e-01	7.33e-01	-0.3453797	-6.389775	-0.2201249		
7893378	8.89e-01	7.33e-01	-0.3453589	-6.389783	-0.11132		
8173596	8.89e-01	7.33e-01	0.3453231	-6.389795	0.0796987	PABPC1L2B///PABPC1L2A	poly(A) binding protein cytoplasmic 1 like 2B///poly(A) binding protein cytoplasmic 1 like 2A
7893616	8.89e-01	7.33e-01	0.3453088	-6.3898	0.1288427		
8130505	8.89e-01	7.33e-01	0.3452867	-6.389808	0.1479858	EZR///ROS1	ezrin///ROS proto-oncogene 1, receptor tyrosine kinase
8054281	8.90e-01	7.33e-01	-0.3451837	-6.389844	-0.0732409	LONRF2	LON peptidase N-terminal domain and ring finger 2
7967993	8.90e-01	7.33e-01	-0.3451369	-6.38986	-0.1118989	FGF9	fibroblast growth factor 9
8072160	8.90e-01	7.33e-01	0.344855	-6.389959	0.1244004	ZNRF3	zinc and ring finger 3
8175360	8.90e-01	7.34e-01	-0.3448235	-6.38997	-0.0678805	MMGT1	membrane magnesium transporter 1
8079931	8.90e-01	7.34e-01	0.3447962	-6.38998	0.0741603	SLC38A3	solute carrier family 38 member 3
8147447	8.90e-01	7.34e-01	-0.3447741	-6.389987	-0.0941223	PTDSS1	phosphatidylserine synthase 1
7895825	8.90e-01	7.34e-01	0.3447325	-6.390002	0.1676801		
7902565	8.90e-01	7.34e-01	-0.3447165	-6.390007	-0.0758502	ADGRL2	adhesion G protein-coupled receptor L2
8036686	8.90e-01	7.34e-01	0.3447157	-6.390008	0.1094175	FBXO17	F-box protein 17
8139765	8.90e-01	7.34e-01	0.3446013	-6.390048	0.0567499		
7924712	8.90e-01	7.34e-01	-0.3445989	-6.390049	-0.1645558	LIN9	lin-9 DREAM MuvB core complex component
8077899	8.90e-01	7.34e-01	-0.3443818	-6.390124	-0.1304675	PPARG	peroxisome proliferator activated receptor gamma
8120883	8.90e-01	7.34e-01	-0.3443236	-6.390145	-0.106794	DOPEY1	dopey family member 1
7982333	8.90e-01	7.34e-01	-0.3443001	-6.390153	-0.0830925	KLF13	Kruppel like factor 13
8180078	8.90e-01	7.34e-01	0.3442882	-6.390157	0.3936619	HLA-DMB	major histocompatibility complex, class II, DM beta
8014603	8.90e-01	7.34e-01	-0.3442634	-6.390166	-0.154228	TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F	TBC1 domain family member 3I///TBC1 domain family member 3E///TBC1 domain family member-like///TBC1 domain family member 3L///TBC1 domain family member 3K///TBC1 domain family member 3G///TBC1 domain family member 3H///TBC1 domain family member 3///TBC1 domain family member 3 pseudogene 2///TBC1 domain family member 3C///TBC1 domain family member 3B///TBC1 domain family member 3F
7893896	8.90e-01	7.34e-01	-0.3442003	-6.390188	-0.1402291		
8017344	8.90e-01	7.34e-01	0.344099	-6.390223	0.1121661	LOC100129112	uncharacterized LOC100129112
8175393	8.90e-01	7.34e-01	0.3440012	-6.390257	0.094007	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6
7932885	8.90e-01	7.34e-01	-0.3439781	-6.390265	-0.204373	ARHGAP12	Rho GTPase activating protein 12
7994603	8.90e-01	7.34e-01	-0.3439691	-6.390269	-0.1331842	SPN	sialophorin
8062377	8.90e-01	7.34e-01	-0.3439653	-6.39027	-0.1336425	SRC	SRC proto-oncogene, non-receptor tyrosine kinase
7895608	8.90e-01	7.34e-01	0.3439321	-6.390281	0.2261483		
7914580	8.90e-01	7.34e-01	0.3438564	-6.390308	0.1088467	FNDC5	fibronectin type III domain containing 5
8126432	8.90e-01	7.34e-01	0.3437387	-6.390349	0.0609986		
8109651	8.90e-01	7.34e-01	0.34366	-6.390376	0.0724418	GABRA6	gamma-aminobutyric acid type A receptor alpha6 subunit
8040473	8.90e-01	7.34e-01	0.3436149	-6.390392	0.250385	RHOB	ras homolog family member B
7910140	8.90e-01	7.34e-01	-0.3436132	-6.390393	-0.069452		
8135341	8.90e-01	7.34e-01	-0.3435751	-6.390406	-0.0719788	CDHR3	cadherin related family member 3
8026900	8.90e-01	7.35e-01	-0.343483	-6.390438	-0.0864037	KCNN1	potassium calcium-activated channel subfamily N member 1
7893682	8.90e-01	7.35e-01	-0.3434687	-6.390443	-0.1719613		
8046380	8.90e-01	7.35e-01	0.3432776	-6.39051	0.2276454	ITGA6	integrin subunit alpha 6
7925726	8.90e-01	7.35e-01	0.3432613	-6.390515	0.0510907	OR13G1	olfactory receptor family 13 subfamily G member 1
8105479	8.90e-01	7.35e-01	-0.3431942	-6.390539	-0.0477742		
8149235	8.90e-01	7.35e-01	-0.3431874	-6.390541	-0.0710889	DEFB105B///DEFB105A	defensin beta 105B///defensin beta 105A
8058969	8.90e-01	7.35e-01	-0.3431136	-6.390567	-0.0978582		
8166609	8.90e-01	7.35e-01	0.3429498	-6.390624	0.0427504		
7917737	8.90e-01	7.35e-01	-0.3427756	-6.390684	-0.1069124		
7995583	8.90e-01	7.35e-01	0.3427234	-6.390702	0.0808378	CHD9	chromodomain helicase DNA binding protein 9
7895841	8.90e-01	7.35e-01	0.3427096	-6.390707	0.1114109		
8053668	8.91e-01	7.35e-01	-0.3426288	-6.390735	-0.1148829	EIF2AK3	eukaryotic translation initiation factor 2 alpha kinase 3
7978558	8.91e-01	7.35e-01	-0.3425669	-6.390757	-0.1363379	EAPP	E2F associated phosphoprotein
8176806	8.91e-01	7.35e-01	-0.3425582	-6.39076	-0.1322565	PRY2///PRY	PTPN13-like, Y-linked 2///PTPN13-like, Y-linked
7934070	8.91e-01	7.35e-01	-0.3423912	-6.390818	-0.0524853		
8135856	8.91e-01	7.35e-01	0.3423228	-6.390842	0.1186822	ARF5	ADP ribosylation factor 5
8169634	8.91e-01	7.35e-01	0.3422302	-6.390874	0.1840954		
8039779	8.91e-01	7.35e-01	0.3421827	-6.39089	0.0549982	SLC27A5	solute carrier family 27 member 5
8043431	8.91e-01	7.36e-01	-0.3419944	-6.390956	-0.2270043	IGKC	immunoglobulin kappa constant
7983274	8.91e-01	7.36e-01	-0.3418659	-6.391	-0.1033979	PDIA3P1///PDIA3	protein disulfide isomerase family A member 3 pseudogene 1///protein disulfide isomerase family A member 3
7908481	8.91e-01	7.36e-01	0.3418625	-6.391001	0.0605257	CFHR3	complement factor H related 3
8021528	8.91e-01	7.36e-01	-0.3418155	-6.391018	-0.1885432	TNFRSF11A	TNF receptor superfamily member 11a
7977598	8.91e-01	7.36e-01	0.3418002	-6.391023	0.0660095	RNASE12///RNASE11	ribonuclease A family member 12 (inactive)///ribonuclease A family member 11 (inactive)
8046522	8.91e-01	7.36e-01	0.3417893	-6.391027	0.0688158		
8024682	8.91e-01	7.36e-01	-0.3417436	-6.391043	-0.0811902	CACTIN-AS1	CACTIN antisense RNA 1
8152255	8.91e-01	7.36e-01	-0.3415251	-6.391118	-0.0943531	SLC25A32	solute carrier family 25 member 32
8169080	8.91e-01	7.36e-01	-0.3414565	-6.391142	-0.0976529	H2BFM	H2B histone family member M
7948161	8.91e-01	7.36e-01	-0.3412239	-6.391223	-0.0484474	OR5G5P	olfactory receptor family 5 subfamily G member 5 pseudogene
8086536	8.91e-01	7.36e-01	0.3411908	-6.391234	0.0484556		
8113385	8.91e-01	7.36e-01	0.3411516	-6.391248	0.0375387	SLCO6A1	solute carrier organic anion transporter family member 6A1
8140468	8.91e-01	7.36e-01	-0.3410509	-6.391283	-0.1286179	GSAP	gamma-secretase activating protein
7937079	8.91e-01	7.36e-01	-0.3408983	-6.391335	-0.222365	BNIP3	BCL2 interacting protein 3
8038093	8.91e-01	7.36e-01	-0.3408062	-6.391367	-0.0942968	LMTK3	lemur tyrosine kinase 3
8056877	8.91e-01	7.37e-01	0.3407745	-6.391378	0.0693199	CHRNA1	cholinergic receptor nicotinic alpha 1 subunit
7964388	8.91e-01	7.37e-01	-0.3407216	-6.391396	-0.0731385	NDUFA4L2	NDUFA4, mitochondrial complex associated like 2
8128138	8.92e-01	7.37e-01	0.3406041	-6.391437	0.1049139	MDN1	midasin AAA ATPase 1
8055950	8.92e-01	7.37e-01	0.3405641	-6.391451	0.0465457		
7892776	8.92e-01	7.37e-01	0.340468	-6.391484	0.1994679		
8100210	8.92e-01	7.37e-01	-0.3402019	-6.391576	-0.2062731	TXK	TXK tyrosine kinase
8115443	8.92e-01	7.37e-01	0.3401907	-6.39158	0.1209639		
7894776	8.92e-01	7.37e-01	-0.3401759	-6.391585	-0.2739873		
7892828	8.92e-01	7.37e-01	0.3401475	-6.391595	0.0924489		
7893104	8.92e-01	7.37e-01	-0.3401455	-6.391595	-0.1654601		
8103847	8.92e-01	7.37e-01	-0.339993	-6.391648	-0.0888166		
7895255	8.92e-01	7.37e-01	0.3398921	-6.391683	0.3086036		
8066528	8.92e-01	7.37e-01	-0.3398725	-6.39169	-0.1559721	PIGT	phosphatidylinositol glycan anchor biosynthesis class T
7946123	8.92e-01	7.37e-01	-0.3397697	-6.391725	-0.0582444		
7973865	8.92e-01	7.37e-01	0.3397678	-6.391726	0.0899287		
8139911	8.92e-01	7.37e-01	0.3397664	-6.391726	0.0441763		
8006319	8.92e-01	7.37e-01	0.3397424	-6.391734	0.1552515		
7981992	8.92e-01	7.37e-01	0.3396542	-6.391765	0.1250002	SNORD116-22	small nucleolar RNA, C/D box 116-22
7962590	8.92e-01	7.37e-01	-0.3396216	-6.391776	-0.1360592	RPAP3	RNA polymerase II associated protein 3
7937363	8.92e-01	7.37e-01	-0.3395608	-6.391797	-0.0794537	PKP3	plakophilin 3
7932177	8.92e-01	7.38e-01	-0.3393796	-6.391859	-0.1535148	CDNF	cerebral dopamine neurotrophic factor
8139632	8.92e-01	7.38e-01	-0.3393487	-6.39187	-0.1437744	FIGNL1	fidgetin like 1
7894837	8.92e-01	7.38e-01	0.3392645	-6.391899	0.1894213		
7990700	8.92e-01	7.38e-01	-0.3392053	-6.391919	-0.1486994	WDR61	WD repeat domain 61
8083569	8.92e-01	7.38e-01	0.3391866	-6.391926	0.2069044	TIPARP	TCDD inducible poly(ADP-ribose) polymerase
7934178	8.92e-01	7.38e-01	-0.3391341	-6.391944	-0.1123171	PCBD1	pterin-4 alpha-carbinolamine dehydratase 1
7925918	8.92e-01	7.38e-01	0.3390648	-6.391968	0.1534449	AKR1C1	aldo-keto reductase family 1 member C1
7987163	8.92e-01	7.38e-01	-0.3390555	-6.391971	-0.1699472	FMN1	formin 1
7904465	8.92e-01	7.38e-01	-0.3389934	-6.391992	-0.2421357	HIST2H2BF///HIST2H2BA	histone cluster 2, H2bf///histone cluster 2, H2ba (pseudogene)
